6.565	0.18180001	0.4141	14.342	0.03939	47.47	130.29	1.0067477	3.3128	0.72720003	10.403	1
6.435	0.1782	0.4059	14.058	0.03861	46.53	127.71	0.9868122	3.2472	0.7128	10.1970005	1
6.6	0.26	0.21	2.9	0.026	48	126	0.99089	3.22	0.38	11.3	1
6.666	0.2626	0.2121	2.9290001	0.02626	48.48	127.26	1.000799	3.2522001	0.3838	11.413	1
6.534	0.25739998	0.20789999	2.871	0.025740001	47.52	124.74	0.9809811	3.1878	0.3762	11.187	1
6.5	0.28	0.28	20.4	0.041	40	144	1.0002	3.14	0.38	8.7	0
6.6	0.36	0.52	10.1	0.05	29	140	0.99628	3.07	0.4	9.4	0
6.6	0.26	0.21	2.9	0.026	48	126	0.99089	3.22	0.38	11.3	1
6.666	0.2626	0.2121	2.9290001	0.02626	48.48	127.26	1.000799	3.2522001	0.3838	11.413	1
6.534	0.25739998	0.20789999	2.871	0.025740001	47.52	124.74	0.9809811	3.1878	0.3762	11.187	1
6.5	0.18	0.41	14.2	0.039	47	129	0.99678	3.28	0.72	10.3	1
6.565	0.18180001	0.4141	14.342	0.03939	47.47	130.29	1.0067477	3.3128	0.72720003	10.403	1
6.435	0.1782	0.4059	14.058	0.03861	46.53	127.71	0.9868122	3.2472	0.7128	10.1970005	1
6.15	0.21	0.37	3.2	0.021	20	80	0.99076	3.39	0.47	12	0
4.5	0.19	0.21	0.95	0.033	89	159	0.99332	3.34	0.42	8	0
8	0.24	0.26	1.7	0.033	36	136	0.99316	3.44	0.51	10.4	1
8.08	0.24239999	0.2626	1.717	0.03333	36.36	137.36	1.0030916	3.4744	0.5151	10.504	1
7.92	0.2376	0.25739998	1.6830001	0.03267	35.64	134.64	0.9832284	3.4056	0.5049	10.296	1
7.8	0.17	0.23	1.7	0.029	39	128	0.99272	3.37	0.41	10.7	1
7.8780003	0.1717	0.2323	1.717	0.02929	39.39	129.28	1.0026472	3.4036999	0.4141	10.807	1
7.722	0.1683	0.22770001	1.6830001	0.028709998	38.61	126.72	0.9827928	3.3363	0.4059	10.592999	1
7	0.24	0.24	9	0.03	42	219	0.99636	3.47	0.46	10.2	0
5.9	0.445	0.26	1.4	0.027	23	109	0.99148	3.3	0.36	10.5	0
6.7	0.28	0.28	2.4	0.012	36	100	0.99064	3.26	0.39	11.7	1
6.7669997	0.2828	0.2828	2.424	0.01212	36.36	101	1.0005463	3.2926	0.39389998	11.816999	1
6.633	0.2772	0.2772	2.3760002	0.01188	35.64	99	0.9807336	3.2274	0.3861	11.583	1
6.8	0.44	0.2	16	0.065	61	186	0.99884	3.13	0.45	8.6	0
7.2	0.24	0.27	11.4	0.034	40	174	0.99773	3.2	0.44	9	0
8.7	0.31	0.73	14.35	0.044	27	191	1.00013	2.96	0.88	8.7	0
8.2	0.32	0.26	2.1	0.062	26	87	0.98974	3.1	0.47	12.8	0
7.2	0.24	0.27	11.4	0.034	40	174	0.99773	3.2	0.44	9	0
8.7	0.31	0.73	14.35	0.044	27	191	1.00013	2.96	0.88	8.7	0
7.5	0.13	0.38	1.1	0.023	42	104	0.99112	3.28	0.53	11.8	0
7.4	0.2	0.37	1.2	0.028	28	89	0.99132	3.14	0.61	11.8	0
6.1	0.15	0.35	15.8	0.042	55	158	0.99642	3.24	0.37	10.6	0
7.6	0.23	0.4	5.2	0.066	14	91	0.99488	3.17	0.8	9.7	0
8.1	0.33	0.22	5.2	0.047	24	151	0.99527	3.22	0.47	10.3	0
7.15	0.17	0.24	9.6	0.119	56	178	0.99578	3.15	0.44	10.2	0
6.7	0.12	0.3	5.2	0.048	38	113	0.99352	3.33	0.44	10.1	1
6.7669997	0.121199995	0.303	5.252	0.04848	38.38	114.13	1.0034552	3.3632998	0.4444	10.201	1
6.633	0.1188	0.29700002	5.148	0.04752	37.62	111.87	0.9835848	3.2967	0.43559998	9.999001	1
5.7	0.18	0.36	1.2	0.046	9	71	0.99199	3.7	0.68	10.9	1
5.757	0.18180001	0.36360002	1.212	0.04646	9.09	71.71	1.0019099	3.737	0.6868	11.009	1
5.6429996	0.1782	0.3564	1.1880001	0.04554	8.91	70.29	0.9820701	3.663	0.6732	10.790999	1
5.8	0.15	0.28	0.8	0.037	43	127	0.99198	3.24	0.51	9.3	0
6.6	0.23	0.29	14.45	0.057	29	144	0.99756	3.33	0.54	10.2	0
7	0.34	0.39	6.9	0.066	43	162	0.99561	3.11	0.53	9.5	0
6.4	0.68	0.26	3.4	0.069	25	146	0.99347	3.18	0.4	9.3	0
7.3	0.22	0.31	2.3	0.018	45	80	0.98936	3.06	0.34	12.9	1
7.373	0.2222	0.3131	2.323	0.01818	45.45	80.8	0.9992536	3.0906	0.3434	13.028999	1
7.227	0.21779999	0.3069	2.277	0.017819999	44.55	79.2	0.9794664	3.0293999	0.3366	12.771	1
6.4	0.28	0.27	11	0.042	45	148	0.99786	3.14	0.46	8.7	0
6.9	0.4	0.22	5.95	0.081	76	303	0.99705	3.4	0.57	9.4	0
6.8	0.19	0.23	5.1	0.034	71	204	0.9942	3.23	0.69	10.1	0
7.1	0.23	0.24	5.4	0.039	60	196	0.9948	3.19	0.78	10	0
6.45	0.14	0.42	1.2	0.05	51	129	0.99116	3.27	0.69	11.1	1
6.5144997	0.1414	0.4242	1.212	0.0505	51.51	130.29	1.0010716	3.3027	0.6969	11.211	1
6.3855	0.1386	0.41579998	1.1880001	0.0495	50.49	127.71	0.9812484	3.2373	0.6831	10.989	1
6.5	0.15	0.44	12.6	0.052	65	158	0.99688	3.26	0.7	10.3	1
6.565	0.1515	0.4444	12.726001	0.05252	65.65	159.58	1.0068488	3.2926	0.707	10.403	1
6.435	0.14850001	0.43559998	12.474	0.051480003	64.35	156.42	0.9869112	3.2274	0.69299996	10.1970005	1
6.7	0.33	0.34	6.6	0.067	35	156	0.99542	3.11	0.48	9.3	0
7.2	0.3	0.26	1.5	0.041	46	178	0.99154	3.19	0.56	11.3	0
7	0.23	0.33	1	0.043	46	110	0.99118	3.04	0.65	10.8	0
8	0.13	0.25	1.1	0.033	15	86	0.99044	2.98	0.39	11.2	1
8.08	0.1313	0.2525	1.1110001	0.03333	15.15	86.86	1.0003444	3.0098	0.39389998	11.312	1
7.92	0.12869999	0.2475	1.089	0.03267	14.85	85.14	0.9805356	2.9502	0.3861	11.087999	1
6.2	0.21	0.34	6.6	0.03	36	91	0.9914	3.32	0.45	12.5	1
6.2619996	0.2121	0.3434	6.666	0.030299999	36.36	91.91	1.001314	3.3532	0.4545	12.625	1
6.138	0.20789999	0.3366	6.534	0.0297	35.64	90.09	0.981486	3.2868	0.4455	12.375	1
8.3	0.4	0.41	8.2	0.05	15	122	0.9979	3.39	0.49	9.3	0
5.9	0.34	0.31	2	0.03	38	142	0.98892	3.4	0.41	12.9	1
5.959	0.3434	0.3131	2.02	0.030299999	38.38	143.42	0.99880916	3.434	0.4141	13.028999	1
5.841	0.3366	0.3069	1.98	0.0297	37.62	140.58	0.9790308	3.3660002	0.4059	12.771	1
6.6	0.12	0.25	1.4	0.039	21	131	0.99114	3.2	0.45	11.2	1
6.666	0.121199995	0.2525	1.414	0.03939	21.21	132.31	1.0010514	3.232	0.4545	11.312	1
6.534	0.1188	0.2475	1.3859999	0.03861	20.79	129.69	0.9812286	3.168	0.4455	11.087999	1
9.6	0.655	0.21	2	0.039	21	120	0.99188	3	1	12.6	0
5.9	0.34	0.31	2	0.03	38	142	0.98892	3.4	0.41	12.9	1
5.959	0.3434	0.3131	2.02	0.030299999	38.38	143.42	0.99880916	3.434	0.4141	13.028999	1
5.841	0.3366	0.3069	1.98	0.0297	37.62	140.58	0.9790308	3.3660002	0.4059	12.771	1
5.9	0.3	0.3	2	0.03	38	142	0.98892	3.41	0.41	12.9	1
5.959	0.303	0.303	2.02	0.030299999	38.38	143.42	0.99880916	3.4441001	0.4141	13.028999	1
5.841	0.29700002	0.29700002	1.98	0.0297	37.62	140.58	0.9790308	3.3759	0.4059	12.771	1
7	0.15	0.3	13.3	0.049	46	120	0.99704	3.2	0.36	9.5	1
7.07	0.1515	0.303	13.433001	0.049489997	46.46	121.2	1.0070103	3.232	0.36360002	9.595	1
6.93	0.14850001	0.29700002	13.167	0.04851	45.54	118.8	0.98706955	3.168	0.3564	9.405	1
7.9	0.37	0.31	2.85	0.037	5	24	0.9911	3.19	0.36	11.9	0
7.2	0.35	0.25	5.6	0.032	23	120	0.99334	2.93	0.66	10.3	1
7.272	0.3535	0.2525	5.656	0.03232	23.23	121.2	1.0032734	2.9593	0.66660005	10.403	1
7.128	0.34649998	0.2475	5.5439997	0.031680003	22.77	118.8	0.9834066	2.9007	0.6534	10.1970005	1
7.2	0.32	0.24	5.6	0.033	23	120	0.99334	2.92	0.66	10.3	1
7.272	0.3232	0.24239999	5.656	0.03333	23.23	121.2	1.0032734	2.9492002	0.66660005	10.403	1
7.128	0.3168	0.2376	5.5439997	0.03267	22.77	118.8	0.9834066	2.8908	0.6534	10.1970005	1
7.6	0.1	0.33	1	0.031	33	93	0.99094	3.06	0.68	11.2	0
6.2	0.25	0.31	3.2	0.03	32	150	0.99014	3.18	0.31	12	0
7.1	0.31	0.17	1	0.042	21	144	0.99304	3.13	0.4	9.6	0
8	0.17	0.29	2.4	0.029	52	119	0.98944	3.03	0.33	12.9	0
7.2	0.19	0.27	11.2	0.061	46	149	0.99772	2.99	0.59	9.3	0
7.6	0.32	0.25	9.5	0.03	15	136	0.99367	3.1	0.44	12.1	0
7.1	0.31	0.17	1	0.042	21	144	0.99304	3.13	0.4	9.6	0
6.6	0.21	0.29	1.8	0.026	35	128	0.99183	3.37	0.48	11.2	0
7	0.16	0.36	2.6	0.029	28	98	0.99126	3.11	0.37	11.2	1
7.07	0.1616	0.36360002	2.626	0.02929	28.28	98.98	1.0011725	3.1411	0.3737	11.312	1
6.93	0.1584	0.3564	2.574	0.028709998	27.72	97.02	0.9813474	3.0788999	0.36630002	11.087999	1
8	0.17	0.29	2.4	0.029	52	119	0.98944	3.03	0.33	12.9	0
6.6	0.24	0.38	8	0.042	56	187	0.99577	3.21	0.46	9.2	0
7.2	0.19	0.27	11.2	0.061	46	149	0.99772	2.99	0.59	9.3	0
6.9	0.3	0.25	3.3	0.041	26	124	0.99428	3.18	0.5	9.3	0
6.2	0.28	0.27	10.3	0.03	26	108	0.99388	3.2	0.36	10.7	0
6.9	0.31	0.32	1.2	0.024	20	166	0.99208	3.05	0.54	9.8	0
6.7	0.23	0.25	1.6	0.036	28	143	0.99256	3.3	0.54	10.3	0
6.2	0.28	0.27	10.3	0.03	26	108	0.99388	3.2	0.36	10.7	0
5.7	0.23	0.28	9.65	0.025	26	121	0.9925	3.28	0.38	11.3	0
6.5	0.22	0.5	16.4	0.048	36	182	0.99904	3.02	0.49	8.8	0
7	0.18	0.37	1.5	0.043	16	104	0.99216	3.18	0.5	10.8	0
6.9	0.31	0.32	1.2	0.024	20	166	0.99208	3.05	0.54	9.8	0
6.5	0.46	0.31	5	0.027	15	72	0.99165	3.26	0.6	11.5	1
6.565	0.4646	0.3131	5.05	0.02727	15.15	72.72	1.0015665	3.2926	0.606	11.615	1
6.435	0.45540002	0.3069	4.95	0.026730001	14.85	71.28	0.9817335	3.2274	0.59400004	11.385	1
6.5	0.23	0.36	16.3	0.038	43	133	0.99924	3.26	0.41	8.8	0
6.5	0.23	0.36	16.3	0.038	43	133	0.99924	3.26	0.41	8.8	0
6.5	0.23	0.36	16.3	0.038	43	133	0.99924	3.26	0.41	8.8	0
6.6	0.26	0.38	6.5	0.17	68	201	0.9956	3.19	0.38	9.4	0
6.7	0.26	0.39	6.4	0.171	64	200	0.99562	3.19	0.38	9.4	0
7.5	0.28	0.39	10.2	0.045	59	209	0.9972	3.16	0.63	9.6	0
6.5	0.23	0.36	16.3	0.038	43	133	0.99924	3.26	0.41	8.8	0
6.8	0.23	0.42	7.4	0.044	56	189	0.9958	3.22	0.48	9.3	0
7.8	0.25	0.34	13.7	0.044	66	184	0.99976	3.22	0.75	8.9	0
5.6	0.2	0.22	1.3	0.049	25	155	0.99296	3.74	0.43	10	0
6.4	0.21	0.44	7.4	0.045	47	182	0.9957	3.24	0.46	9.1	0
6.8	0.23	0.42	7.4	0.044	56	189	0.9958	3.22	0.48	9.3	0
6.8	0.24	0.37	7.45	0.043	59	188	0.99579	3.2	0.5	9.4	0
7.8	0.25	0.28	7.2	0.04	46	179	0.99541	3.14	0.6	10.1	0
7.8	0.25	0.34	13.7	0.044	66	184	0.99976	3.22	0.75	8.9	0
6.8	0.16	0.29	10.4	0.046	59	143	0.99518	3.2	0.4	10.8	0
5.2	0.28	0.29	1.1	0.028	18	69	0.99168	3.24	0.54	10	0
7.5	0.26	0.3	4.6	0.027	29	92	0.99085	3.15	0.38	12	1
7.575	0.2626	0.303	4.646	0.02727	29.29	92.92	1.0007585	3.1815002	0.3838	12.12	1
7.425	0.25739998	0.29700002	4.554	0.026730001	28.71	91.08	0.9809415	3.1185	0.3762	11.88	1
8.2	0.37	0.64	13.9	0.043	22	171	0.99873	2.99	0.8	9.3	0
7.6	0.4	0.27	5.2	0.03	32	101	0.99172	3.22	0.62	12.3	1
7.676	0.404	0.2727	5.252	0.030299999	32.32	102.01	1.0016372	3.2522001	0.6262	12.423	1
7.5239997	0.396	0.2673	5.148	0.0297	31.68	99.99	0.9818028	3.1878	0.6138	12.177	1
7.5	0.26	0.25	1.7	0.038	29	129	0.99312	3.45	0.56	10.4	0
7.5	0.18	0.31	6.5	0.029	53	160	0.99276	3.03	0.38	10.9	0
6.9	0.23	0.32	16.4	0.045	62	153	0.9972	3.22	0.42	10.5	0
5.3	0.2	0.31	3.6	0.036	22	91	0.99278	3.41	0.5	9.8	0
6.5	0.17	0.31	1.5	0.041	34	121	0.99092	3.06	0.46	10.5	0
6.5	0.35	0.28	12.4	0.051	86	213	0.9962	3.16	0.51	9.9	0
6.8	0.3	0.22	6.2	0.06	41	190	0.99858	3.18	0.51	9.2	0
7.9	0.51	0.36	6.2	0.051	30	173	0.9984	3.09	0.53	9.7	0
7.9	0.51	0.34	2.6	0.049	13	135	0.99335	3.09	0.51	10	0
6.5	0.29	0.31	1.7	0.035	24	79	0.99053	3.27	0.69	11.4	1
6.565	0.2929	0.3131	1.717	0.03535	24.24	79.79	1.0004354	3.3027	0.6969	11.514	1
6.435	0.2871	0.3069	1.6830001	0.03465	23.76	78.21	0.98062474	3.2373	0.6831	11.285999	1
7.1	0.29	0.28	9.3	0.048	50	141	0.9949	3.13	0.49	10.3	0
6.5	0.35	0.28	12.4	0.051	86	213	0.9962	3.16	0.51	9.9	0
6.5	0.17	0.31	1.5	0.041	34	121	0.99092	3.06	0.46	10.5	0
7.4	0.2	0.28	9.1	0.047	29	95	0.99532	3.16	0.47	9.8	1
7.474	0.202	0.2828	9.191	0.04747	29.29	95.95	1.0052732	3.1916	0.4747	9.898	1
7.326	0.198	0.2772	9.009001	0.046529997	28.71	94.05	0.9853668	3.1284	0.4653	9.702001	1
6.9	0.615	0.42	12	0.067	24	131	0.99727	3.19	0.34	9.3	0
6.3	0.2	0.19	12.3	0.048	54	145	0.99668	3.16	0.42	9.3	0
6.9	0.615	0.42	12	0.067	24	131	0.99727	3.19	0.34	9.3	0
8	0.23	0.28	2.7	0.048	49	165	0.9952	3.26	0.72	9.5	0
6.7	0.27	0.33	3.6	0.034	9	45	0.99144	3.08	0.4	10.5	0
6.7	0.27	0.33	3.6	0.034	9	45	0.99144	3.08	0.4	10.5	0
6.7	0.44	0.22	4.3	0.032	19	99	0.99015	3.26	0.53	12.8	1
6.7669997	0.4444	0.2222	4.3430004	0.03232	19.19	99.99	1.0000515	3.2926	0.53529996	12.928	1
6.633	0.43559998	0.21779999	4.257	0.031680003	18.81	98.01	0.98024845	3.2274	0.5247	12.672	1
7	0.34	0.3	1.8	0.045	44	142	0.9914	2.99	0.45	10.8	0
7.3	0.26	0.33	11.8	0.057	48	127	0.99693	3.1	0.55	10	0
5.8	0.17	0.34	1.8	0.045	96	170	0.99035	3.38	0.9	11.8	1
5.8580003	0.1717	0.3434	1.818	0.045450002	96.96	171.7	1.0002536	3.4138	0.909	11.918	1
5.742	0.1683	0.3366	1.782	0.04455	95.04	168.3	0.9804465	3.3462002	0.891	11.682	1
5.8	0.17	0.34	1.8	0.045	96	170	0.99035	3.38	0.9	11.8	1
5.8580003	0.1717	0.3434	1.818	0.045450002	96.96	171.7	1.0002536	3.4138	0.909	11.918	1
5.742	0.1683	0.3366	1.782	0.04455	95.04	168.3	0.9804465	3.3462002	0.891	11.682	1
6.8	0.17	0.36	1.4	0.036	38	108	0.99006	3.19	0.66	12	0
7.1	0.43	0.3	6.6	0.025	15	138	0.99126	3.18	0.46	12.6	0
5.8	0.315	0.27	1.55	0.026	15	70	0.98994	3.37	0.4	11.9	1
5.8580003	0.31814998	0.2727	1.5654999	0.02626	15.15	70.7	0.99983937	3.4036999	0.404	12.019	1
5.742	0.31185	0.2673	1.5345	0.025740001	14.85	69.3	0.9800406	3.3363	0.396	11.780999	1
5.9	0.17	0.28	0.7	0.027	5	28	0.98985	3.13	0.32	10.6	0
6.6	0.34	0.18	6.4	0.082	47	240	0.9971	3.42	0.48	9.2	0
8.6	0.33	0.34	11.8	0.059	42	240	0.99882	3.17	0.52	10	0
5.6	0.12	0.26	4.3	0.038	18	97	0.99477	3.36	0.46	9.2	0
5.8	0.13	0.26	5.1	0.039	19	103	0.99478	3.36	0.47	9.3	0
7.7	0.16	0.36	5.9	0.054	25	148	0.99578	3.25	0.54	10.2	0
6	0.26	0.15	1.3	0.06	51	154	0.99354	3.14	0.51	8.7	0
7.3	0.32	0.35	1.4	0.05	8	163	0.99244	3.24	0.42	10.7	0
7.7	0.3	0.34	1.2	0.048	4	119	0.99084	3.18	0.34	12.1	0
7.9	0.16	0.3	7.4	0.05	58	152	0.99612	3.12	0.37	9.5	0
6.4	0.27	0.29	10.8	0.028	17	118	0.99356	3.18	0.37	11.2	0
6.9	0.16	0.37	1.8	0.034	36	95	0.98952	2.93	0.59	12	0
7.9	0.16	0.3	7.4	0.05	58	152	0.99612	3.12	0.37	9.5	0
7.7	0.3	0.34	1.2	0.048	4	119	0.99084	3.18	0.34	12.1	0
6.4	0.44	0.44	14.4	0.048	29	228	0.99955	3.26	0.54	8.8	1
6.464	0.4444	0.4444	14.544	0.04848	29.29	230.28	1.0095454	3.2926	0.5454	8.8880005	1
6.336	0.43559998	0.43559998	14.256	0.04752	28.71	225.72	0.98955446	3.2274	0.5346	8.712	1
6.3	0.2	0.24	1.7	0.052	36	135	0.99374	3.8	0.66	10.8	0
6.2	0.29	0.32	3.6	0.026	39	138	0.9892	3.31	0.37	13.1	1
6.2619996	0.2929	0.3232	3.636	0.02626	39.39	139.38	0.999092	3.3430998	0.3737	13.231	1
6.138	0.2871	0.3168	3.564	0.025740001	38.61	136.62	0.979308	3.2769	0.36630002	12.969001	1
7.6	0.39	0.32	3.6	0.035	22	93	0.99144	3.08	0.6	12.5	1
7.676	0.39389998	0.3232	3.636	0.03535	22.22	93.93	1.0013545	3.1108	0.606	12.625	1
7.5239997	0.3861	0.3168	3.564	0.03465	21.78	92.07	0.9815256	3.0491998	0.59400004	12.375	1
7	0.36	0.32	10.05	0.045	37	131	0.99352	3.09	0.33	11.7	1
7.07	0.36360002	0.3232	10.1505	0.045450002	37.37	132.31	1.0034552	3.1209	0.33330002	11.816999	1
6.93	0.3564	0.3168	9.9495	0.04455	36.63	129.69	0.9835848	3.0591	0.3267	11.583	1
7	0.36	0.32	10.05	0.045	37	131	0.99352	3.09	0.33	11.7	1
7.07	0.36360002	0.3232	10.1505	0.045450002	37.37	132.31	1.0034552	3.1209	0.33330002	11.816999	1
6.93	0.3564	0.3168	9.9495	0.04455	36.63	129.69	0.9835848	3.0591	0.3267	11.583	1
7	0.36	0.32	10.5	0.045	35	135	0.9935	3.09	0.33	11.6	1
7.07	0.36360002	0.3232	10.605	0.045450002	35.35	136.35	1.003435	3.1209	0.33330002	11.716001	1
6.93	0.3564	0.3168	10.395	0.04455	34.65	133.65	0.983565	3.0591	0.3267	11.484	1
7.6	0.2	0.36	1.9	0.043	24	111	0.99237	3.29	0.54	11.3	0
7.6	0.39	0.32	3.6	0.035	22	93	0.99144	3.08	0.6	12.5	1
7.676	0.39389998	0.3232	3.636	0.03535	22.22	93.93	1.0013545	3.1108	0.606	12.625	1
7.5239997	0.3861	0.3168	3.564	0.03465	21.78	92.07	0.9815256	3.0491998	0.59400004	12.375	1
6.2	0.235	0.34	1.9	0.036	4	117	0.99032	3.4	0.44	12.2	0
7.8	0.965	0.6	65.8	0.074	8	160	1.03898	3.39	0.69	11.7	0
7.1	0.2	0.31	6.85	0.053	32	211	0.99587	3.31	0.59	10.4	0
7.1	0.2	0.31	7.4	0.053	32	211	0.99587	3.31	0.59	10.4	0
7.1	0.2	0.31	7.4	0.053	32	211	0.99587	3.31	0.59	10.4	0
6.4	0.24	0.25	20.2	0.083	35	157	0.99976	3.17	0.5	9.1	0
8	0.3	0.36	11	0.034	8	70	0.99354	3.05	0.41	12.2	0
6.4	0.24	0.25	20.2	0.083	35	157	0.99976	3.17	0.5	9.1	0
6.9	0.4	0.42	6.2	0.066	41	176	0.99552	3.12	0.54	9.4	0
7.1	0.2	0.31	6.85	0.053	32	211	0.99587	3.31	0.59	10.4	0
6.6	0.25	0.51	8	0.047	61	189	0.99604	3.22	0.49	9.2	0
6.8	0.26	0.44	8.2	0.046	52	183	0.99584	3.2	0.51	9.4	0
6.5	0.37	0.3	2.2	0.033	39	107	0.98894	3.22	0.53	13.5	1
6.565	0.3737	0.303	2.2220001	0.03333	39.39	108.07	0.9988294	3.2522001	0.53529996	13.635	1
6.435	0.36630002	0.29700002	2.178	0.03267	38.61	105.93	0.9790506	3.1878	0.5247	13.365	1
6.8	0.35	0.53	10.1	0.053	37	151	0.9963	3.07	0.4	9.4	0
6.4	0.22	0.32	7.2	0.028	15	83	0.993	3.13	0.55	10.9	1
6.464	0.2222	0.3232	7.272	0.028280001	15.15	83.83	1.0029299	3.1613002	0.55550003	11.009	1
6.336	0.21779999	0.3168	7.128	0.02772	14.85	82.17	0.98306996	3.0987	0.5445	10.790999	1
6.5	0.37	0.3	2.2	0.033	39	107	0.98894	3.22	0.53	13.5	1
6.565	0.3737	0.303	2.2220001	0.03333	39.39	108.07	0.9988294	3.2522001	0.53529996	13.635	1
6.435	0.36630002	0.29700002	2.178	0.03267	38.61	105.93	0.9790506	3.1878	0.5247	13.365	1
6.8	0.35	0.53	10.1	0.053	37	151	0.9963	3.07	0.4	9.4	0
6.9	0.31	0.32	1.6	0.036	34	114	0.99068	3.19	0.45	11.4	1
6.969	0.3131	0.3232	1.616	0.03636	34.34	115.14	1.0005867	3.2219	0.4545	11.514	1
6.8310003	0.3069	0.3168	1.584	0.035639998	33.66	112.86	0.98077315	3.1581001	0.4455	11.285999	1
6.6	0.25	0.51	8	0.047	61	189	0.99604	3.22	0.49	9.2	0
6.8	0.26	0.44	8.2	0.046	52	183	0.99584	3.2	0.51	9.4	0
5.6	0.15	0.31	5.3	0.038	8	79	0.9923	3.3	0.39	10.5	0
5.5	0.15	0.32	14	0.031	16	99	0.99437	3.26	0.38	11.5	1
5.555	0.1515	0.3232	14.14	0.03131	16.16	99.99	1.0043137	3.2926	0.3838	11.615	1
5.445	0.14850001	0.3168	13.86	0.03069	15.84	98.01	0.98442626	3.2274	0.3762	11.385	1
6.4	0.22	0.32	7.2	0.028	15	83	0.993	3.13	0.55	10.9	1
6.464	0.2222	0.3232	7.272	0.028280001	15.15	83.83	1.0029299	3.1613002	0.55550003	11.009	1
6.336	0.21779999	0.3168	7.128	0.02772	14.85	82.17	0.98306996	3.0987	0.5445	10.790999	1
7.3	0.2	0.26	1.6	0.04	36	123	0.99238	3.34	0.44	10.8	0
7.5	0.17	0.71	11.8	0.038	52	148	0.99801	3.03	0.46	8.9	0
7.5	0.18	0.72	9.6	0.039	53	151	0.99802	3.03	0.46	8.9	0
7	0.27	0.48	6.1	0.042	60	184	0.99566	3.2	0.5	9.4	0
7.8	0.26	0.31	3.6	0.025	22	100	0.99066	2.99	0.47	12.1	1
7.8780003	0.2626	0.3131	3.636	0.02525	22.22	101	1.0005666	3.0199	0.4747	12.221001	1
7.722	0.25739998	0.3069	3.564	0.02475	21.78	99	0.9807534	2.9601	0.4653	11.979	1
7.4	0.3	0.32	1.7	0.03	23	128	0.9929	3.17	0.66	10.9	0
6.7	0.16	0.34	1.6	0.026	27	109	0.9934	3.34	0.58	10.1	0
5.8	0.32	0.31	2.7	0.049	25	153	0.99067	3.44	0.73	12.2	1
5.8580003	0.3232	0.3131	2.727	0.049489997	25.25	154.53	1.0005767	3.4744	0.73730004	12.322	1
5.742	0.3168	0.3069	2.673	0.04851	24.75	151.47	0.9807633	3.4056	0.7227	12.078	1
6.7	0.19	0.39	1	0.032	14	71	0.98912	3.31	0.38	13	1
6.7669997	0.1919	0.39389998	1.01	0.03232	14.14	71.71	0.9990112	3.3430998	0.3838	13.13	1
6.633	0.1881	0.3861	0.99	0.031680003	13.86	70.29	0.9792288	3.2769	0.3762	12.87	1
6.6	0.36	0.24	0.9	0.038	15	72	0.99066	3.23	0.39	11	0
7.2	0.17	0.41	1.6	0.052	24	126	0.99228	3.19	0.49	10.8	0
6.7	0.19	0.39	1	0.032	14	71	0.98912	3.31	0.38	13	1
6.7669997	0.1919	0.39389998	1.01	0.03232	14.14	71.71	0.9990112	3.3430998	0.3838	13.13	1
6.633	0.1881	0.3861	0.99	0.031680003	13.86	70.29	0.9792288	3.2769	0.3762	12.87	1
6	0.11	0.47	10.6	0.052	69	148	0.9958	2.91	0.34	9.3	0
6.7	0.325	0.82	1.2	0.152	49	120	0.99312	2.99	0.38	9.2	0
6.6	0.4	0.46	6.2	0.056	42	241	0.9968	3.5	0.6	9.9	0
6.5	0.2	0.24	9.2	0.044	25	150	0.99502	3.22	0.44	10.5	0
7.6	0.27	0.34	5	0.04	18	56	0.99084	3.06	0.48	12.4	0
7.2	0.26	0.4	6.3	0.047	52	172	0.99573	3.18	0.53	9.5	0
6.3	0.25	0.22	3.3	0.048	41	161	0.99256	3.16	0.5	10.5	0
6.5	0.22	0.45	8	0.053	52	196	0.9959	3.23	0.48	9.1	0
6.4	0.14	0.31	1.2	0.034	53	138	0.99084	3.38	0.35	11.5	1
6.464	0.1414	0.3131	1.212	0.03434	53.53	139.38	1.0007484	3.4138	0.3535	11.615	1
6.336	0.1386	0.3069	1.1880001	0.033660002	52.47	136.62	0.98093164	3.3462002	0.34649998	11.385	1
6.4	0.14	0.31	1.2	0.034	53	138	0.99084	3.38	0.35	11.5	1
6.464	0.1414	0.3131	1.212	0.03434	53.53	139.38	1.0007484	3.4138	0.3535	11.615	1
6.336	0.1386	0.3069	1.1880001	0.033660002	52.47	136.62	0.98093164	3.3462002	0.34649998	11.385	1
6.6	0.22	0.34	11.6	0.05	59	140	0.99526	3.22	0.4	10.8	0
6.6	0.45	0.43	7.2	0.064	31	186	0.9954	3.12	0.44	9.4	0
6.6	0.17	0.3	1.1	0.031	13	73	0.99095	3.17	0.58	11	0
7.2	0.44	0.28	3.4	0.048	22	112	0.99188	3.21	0.37	11.3	1
7.272	0.4444	0.2828	3.434	0.04848	22.22	113.12	1.0017987	3.2421	0.3737	11.413	1
7.128	0.43559998	0.2772	3.3660002	0.04752	21.78	110.88	0.9819612	3.1779	0.36630002	11.187	1
6.2	0.15	0.27	1.4	0.041	51	117	0.9909	3.28	0.38	11.2	0
6.3	0.25	0.22	3.3	0.048	41	161	0.99256	3.16	0.5	10.5	0
6.5	0.22	0.45	8	0.053	52	196	0.9959	3.23	0.48	9.1	0
